risk,return,method
0.00012698590808323196,0.00202997497258477,weighted_sum
0.00012849206399049014,0.002329095152233043,weighted_sum
0.0001369764193489968,0.002813120189799816,weighted_sum
0.00014758565542397726,0.0032254974373751417,weighted_sum
0.00016094964927097105,0.003276020997983143,nsga2
0.00016372535134828465,0.0033815888405308143,nsga2
0.00017014280245071796,0.003436668404670352,nsga2
0.00017077006551521423,0.0037608554488680656,weighted_sum
0.00018292622674618094,0.0038099650054931222,nsga2
0.00018327547215424842,0.0038923844692404833,nsga2
0.0001862507792496806,0.003928741245881679,nsga2
0.00019318657545279084,0.004021419174943803,nsga2
0.00019461125242815043,0.004046690634156645,nsga2
0.0001956427769771207,0.004153044511178656,nsga2
0.00020061316125863317,0.004359716401282136,weighted_sum
0.0002122446696069255,0.004386612468946242,nsga2
0.00021627496356007138,0.004399760121981343,nsga2
0.00022000519876640698,0.0044278755515459,nsga2
0.00022370754295443092,0.004489158618425885,nsga2
0.0002250529961539621,0.0045447395851987895,nsga2
0.0002303877181750392,0.00458010076347437,nsga2
0.00023214510395399773,0.004681369436008552,nsga2
0.00023263862868168943,0.004810114535306323,epsilon_constraint
0.0002432075955816582,0.00494936479064816,weighted_sum
0.00026123716641431136,0.004962540139589628,nsga2
0.00026677045998679827,0.005013576052051971,nsga2
0.00026993963994539856,0.005104207565123764,nsga2
0.0002727632801001808,0.005271139889609292,weighted_sum
0.0002833291686404502,0.005371201730989666,epsilon_constraint
0.0002987252319211957,0.0054008708502036795,nsga2
0.00030107552288508857,0.005424491176488324,nsga2
0.0003060326543301029,0.005466287778417071,nsga2
0.00031054936580358076,0.005602476999911938,weighted_sum
0.0003263334093868926,0.005620532066624697,nsga2
0.0003340333419084993,0.005779476232015823,epsilon_constraint
0.00035330189877830296,0.005829388138065154,nsga2
0.00036130441610946043,0.005857801099389102,nsga2
0.0003647532199039275,0.005867777466226773,nsga2
0.00036493900685875954,0.0059904666239659135,weighted_sum
0.0003848870054555546,0.006115146087894168,epsilon_constraint
0.00040848311388295803,0.006117310912090012,nsga2
0.0004156113120769916,0.006167545822866512,nsga2
0.00042260984323887126,0.006238232538268043,nsga2
0.0004328151790118742,0.006243874318688704,nsga2
0.00043337119093816713,0.006388979566496831,weighted_sum
0.00043557894652022217,0.00639968003425337,epsilon_constraint
0.00047051390436136074,0.0064448185508746945,nsga2
0.0004733598854920971,0.00644857152725193,nsga2
0.00048136804406058106,0.006465431780457074,nsga2
0.0004844742988123827,0.00654085413472898,nsga2
0.00048627731688490343,0.006651654901427457,epsilon_constraint
0.0005146004623533504,0.006779200358670928,weighted_sum
0.0005369755180175926,0.006873010559691541,epsilon_constraint
0.0005876772946716468,0.0070640588115107265,epsilon_constraint
0.0005978704223446048,0.007103278008103981,weighted_sum
0.0006383828367418887,0.007239969772564443,epsilon_constraint
0.0006890910797519721,0.0073974337614118955,epsilon_constraint
0.0007166881885320524,0.007479162336177159,weighted_sum
0.0007397990666218841,0.007543640882206492,epsilon_constraint
0.0007908119373158963,0.007677949769269864,epsilon_constraint
0.0008415054185990714,0.007802334374208885,epsilon_constraint
0.0008859038797360862,0.00790594149892313,weighted_sum
0.0008921984371504905,0.00791823034655534,epsilon_constraint
0.0009428941363429775,0.008030790079815516,epsilon_constraint
0.0009935874518028685,0.008134559413105827,epsilon_constraint
0.0010442619816228961,0.008228309068893228,epsilon_constraint
0.0010494568178673895,0.00823833305065528,weighted_sum
0.0010949496854916478,0.008311673510780451,epsilon_constraint
0.001133985320172366,0.008366187447186127,weighted_sum
0.0011456360488317713,0.008381348708955731,epsilon_constraint
0.001196331952642616,0.008442727879264705,epsilon_constraint
0.001247033212474328,0.008498215611429391,epsilon_constraint
0.001326045080983367,0.008576143499953885,weighted_sum
0.0016997882929844425,0.008864974555194445,weighted_sum
0.002027399070840215,0.008988674550006973,weighted_sum
0.0028712569274324698,0.009143504000067281,weighted_sum
