method,risk,return,meta,weights
weighted_sum,0.00012698590808323196,0.00202997497258477,alpha=1.000000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0498439114,0.0000000000,0.0000000000,0.0652148247,0.0000000000,0.0000000000,0.0565958569,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0371259098,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0652738876,0.0000000000,0.0000000000,0.0256834924,0.0951423527,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0196419184,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0681263334,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2047043049,0.0303869585,0.0593072470,0.0672826369,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0616739548,0.0635326928,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0304637178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000"
weighted_sum,0.00012849206399049014,0.002329095152233043,alpha=0.950000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497796330,0.0000000000,0.0000000000,0.0658601169,0.0000000000,0.0000000000,0.0665032230,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0380198359,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0566363611,0.0000000000,0.0000000000,0.0376289740,0.0973325554,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0266200794,0.0000000000,0.0413961078,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0547004689,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2145587114,0.0000000000,0.0494096561,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0587802258,0.0549785494,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317699857,0.0000000000,0.0000000000,0.0000000000,0.0560255163,0.0000000000,0.0000000000"
weighted_sum,0.0001369764193489968,0.002813120189799816,alpha=0.900000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0414080788,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0585264891,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0519362335,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0611361870,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0309601224,0.0448392903,0.0000000000,0.0000000000,0.0869915075,0.0000000000,0.0000000000,0.0070469133,0.0000000000,0.0000000000,0.0550776522,0.0456091476,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1890132143,0.0000000000,0.0626605078,0.0688995369,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0674516899,0.0524546385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0759887908,0.0000000000,0.0000000000"
weighted_sum,0.00014758565542397726,0.0032254974373751417,alpha=0.850000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0456548429,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0723766864,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0475174324,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0340006246,0.0000000000,0.0675565583,0.0621734896,0.0000000000,0.0000000000,0.0000000000,0.0245716048,0.0395724550,0.0000000000,0.0000000000,0.0923152773,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1492147107,0.0000000000,0.0622241932,0.0743784572,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0489661764,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0942020151,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0842754761,0.0000000000,0.0000000000"
nsga2,0.00016094964927097105,0.003276020997983143,,"0.0000000000,0.0681810505,0.0000000000,0.0281446971,0.0797163520,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0452271848,0.0764256895,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0647621597,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0284493408,0.0000000000,0.1007077791,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0925026019,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0457158532,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1221566648,0.0000000000,0.0478271909,0.0564933336,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0486754451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0526242352,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0423904220,0.0000000000,0.0000000000"
nsga2,0.00016372535134828465,0.0033815888405308143,,"0.0000000000,0.0806013430,0.0000000000,0.0528915883,0.0786610600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0596771489,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0471427394,0.0000000000,0.0000000000,0.0000000000,0.0443224501,0.0000000000,0.0979354584,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0943185096,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0458028808,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1197448040,0.0000000000,0.0444539139,0.0640106302,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0370562902,0.0476551513,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0470836908,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0386423411,0.0000000000,0.0000000000"
nsga2,0.00017014280245071796,0.003436668404670352,,"0.0000000000,0.0654887975,0.0000000000,0.0000000000,0.0594372336,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0410284393,0.0658844000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0489341071,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0985300504,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0835919769,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0415151988,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1292913270,0.0000000000,0.0666065545,0.0473394615,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0520692543,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0459348621,0.0000000000,0.0000000000,0.0578151394,0.0000000000,0.0000000000,0.0457879692,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0507452283,0.0000000000,0.0000000000"
weighted_sum,0.00017077006551521423,0.0037608554488680656,alpha=0.800000,"0.0000000000,0.0465470937,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0650496843,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0721143026,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0350309476,0.0000000000,0.0800392306,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0343634268,0.0000000000,0.0000000000,0.1416101240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0326418739,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1463506734,0.0000000000,0.0408778747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0637374057,0.0262489421,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0344156727,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0225304585,0.0690279168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0894143728,0.0000000000,0.0000000000"
nsga2,0.00018292622674618094,0.0038099650054931222,,"0.0000000000,0.0840357335,0.0000000000,0.0000000000,0.0599457710,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0475981436,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0688838888,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0423006859,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0580610698,0.0000000000,0.0788914948,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0683509894,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0374985239,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1567300081,0.0000000000,0.0422091849,0.0393665696,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0447244804,0.0000000000,0.0000000000,0.0507337975,0.0000000000,0.0000000000,0.0512797097,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0693899489,0.0000000000,0.0000000000"
nsga2,0.00018327547215424842,0.0038923844692404833,,"0.0000000000,0.0873941433,0.0000000000,0.0000000000,0.0657232300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0288803307,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0338595445,0.0532529583,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0552690231,0.0000000000,0.0721120160,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0636504038,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0494073994,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1669206859,0.0000000000,0.0487236679,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0580277144,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0471197114,0.0000000000,0.0000000000,0.0532517824,0.0000000000,0.0000000000,0.0598277159,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0565796730,0.0000000000,0.0000000000"
