risk,return,method
0.00020431151014245415,0.002784126426016208,nsga2
0.00020490559127437122,0.0029010425514412355,nsga2
0.00020575393751553933,0.002977170168305025,nsga2
0.00020824370859294497,0.0031018520259967373,nsga2
0.00021159513828829544,0.0032400958908605127,nsga2
0.00021376362323089463,0.0033020029183446183,nsga2
0.00021912392121626012,0.0034337705693491686,nsga2
0.00022261125068534667,0.0035159361730521467,nsga2
0.00022729787050219965,0.003613286910624366,nsga2
0.00023014006953545795,0.0036475351900759805,nsga2
0.00023560729244070103,0.003755394833807893,nsga2
0.00025409275509392937,0.004016163765100196,nsga2
0.0002589816513258388,0.004130860895510091,nsga2
0.0002635366532922672,0.004193864706757192,weighted_sum
0.00026863843758905714,0.004247154192952344,nsga2
0.00026992842403714774,0.004363615153188374,nsga2
0.00027463080478827063,0.004442423187188143,nsga2
0.0002838973047291215,0.004563051377033372,nsga2
0.00028804795816075965,0.00464568123031187,nsga2
0.0002930753022695111,0.004769188695025971,nsga2
0.00030375275777568694,0.004922243081217844,nsga2
0.00030849301520730256,0.005033955633249933,nsga2
0.00031406606443522864,0.005038786855435333,epsilon_constraint
0.0003168995007724954,0.005286094378475771,weighted_sum
0.00032698497302503977,0.005295181299351172,nsga2
0.0003311155826156922,0.005357142380721605,nsga2
0.0003352158923670997,0.005447432134719076,nsga2
0.0003440286481984547,0.005552997893443835,nsga2
0.0003486211858910483,0.005600710665051553,nsga2
0.00034979444866942947,0.005747959209126753,nsga2
0.00035474230427988727,0.005813096639981018,nsga2
0.00035974343980315655,0.0059337483599109005,nsga2
0.00036689175388789617,0.006047670111731161,nsga2
0.0003721946381611902,0.006105951935400024,nsga2
0.00038256407569689076,0.006182149789109973,nsga2
0.000383606552117219,0.006290121254744702,nsga2
0.0003985986525346325,0.006334573641339179,nsga2
0.00040113261453059195,0.0064525678706975126,nsga2
0.0004020291972396932,0.006531204985970837,weighted_sum
0.00041152021665520535,0.006568970994319056,nsga2
0.0004206680899316763,0.0067361996594504075,nsga2
0.0004294850232197115,0.006828538409112935,nsga2
0.00043759279042898094,0.0069071665704221194,nsga2
0.0004568886186081555,0.007085855530793158,nsga2
0.000476193997957283,0.007256189113572109,nsga2
0.0004869770044776694,0.007350899449643712,nsga2
0.0004985392156919346,0.007466500044366071,nsga2
0.0005148555124752657,0.007607031393261108,nsga2
0.000517109196691226,0.007837289007601543,nsga2
0.0005279589788640792,0.007908967866170269,nsga2
0.0005308060601235508,0.008011837200456152,weighted_sum
0.0005381116654853599,0.008069527173929336,nsga2
0.0005409661738756521,0.008094014724311675,weighted_sum
0.0005501004900857866,0.00815322999403788,nsga2
0.0005557366374296295,0.00818987714711392,weighted_sum
0.0005580127654267849,0.008203053180465526,epsilon_constraint
0.0005659319465458616,0.008242200267691582,nsga2
0.0005772445678191474,0.008303169837901324,weighted_sum
0.0005821756267169896,0.008324157812413907,nsga2
0.0005992917858217483,0.00838656424820106,nsga2
0.0006088479970098383,0.008439120287599525,weighted_sum
0.000624728062882878,0.008492327771691798,nsga2
0.0006392217718647041,0.008549720295093636,epsilon_constraint
0.0006560561155196662,0.008605275337206932,weighted_sum
0.0006625061872054071,0.008608820905049443,nsga2
0.0006816070412867731,0.008663952893058092,nsga2
0.0006914620930305315,0.008702290798892655,nsga2
0.000708347603781257,0.008726014415140888,nsga2
0.0007204815706266748,0.008792279848319979,epsilon_constraint
0.0007282976358384065,0.008812850278282987,weighted_sum
0.0007563855784123413,0.00887849592600062,weighted_sum
0.0007792356852287312,0.008892510289531776,nsga2
0.0007935716901840674,0.008913032319130744,nsga2
0.0008019477097736703,0.008963548347805056,epsilon_constraint
0.0008019479780193103,0.008963550306536757,weighted_sum
0.0008378580956858279,0.0089665363634182,nsga2
0.0008590491770857541,0.008972752516561648,nsga2
0.0008672892089946237,0.009022301339371833,nsga2
0.0008831332257873375,0.009082626522056667,weighted_sum
0.0008831736234853403,0.009082679184361214,epsilon_constraint
0.0009604202994917813,0.009114859633582374,nsga2
0.00096442437066066,0.009179796220359838,epsilon_constraint
0.0010382155185235725,0.009256574575209427,weighted_sum
0.0010456797918664156,0.009263654848763516,epsilon_constraint
0.0010979263435998438,0.00930487826329238,weighted_sum
0.0011273117499563277,0.00932403604273227,epsilon_constraint
0.0012084993231662327,0.009368749561418248,epsilon_constraint
0.0012787667416967775,0.00940132871941266,weighted_sum
0.0012897266851259622,0.009406049926637582,epsilon_constraint
0.0013709738192818008,0.00943872573113488,epsilon_constraint
0.0014522260181039066,0.009468159068036885,epsilon_constraint
0.0015334901242161918,0.009495105787616148,epsilon_constraint
0.0016147554567743725,0.009520246771998486,epsilon_constraint
0.0016960271444671571,0.009543776475294558,epsilon_constraint
0.0017772939160721783,0.009566005191410017,epsilon_constraint
0.001858574011910857,0.009587131915714784,epsilon_constraint
0.0019406200735808592,0.009607471322960817,epsilon_constraint
0.0023156539995712105,0.00969103672335523,weighted_sum
0.002819454529979185,0.00978649100002647,weighted_sum
