risk,return,method
0.00029164454718486423,0.0019440297015902975,weighted_sum
0.0003250216182915678,0.0020893680246046164,weighted_sum
0.0003297562090990598,0.0031308774111222437,nsga2
0.00032978314278567743,0.003132668002227411,nsga2
0.00036265935224695793,0.003230562435390761,nsga2
0.0003631514610052758,0.003381730187429006,nsga2
0.0003675984961449625,0.003472320916718484,nsga2
0.00038999686255936496,0.0035754018828663752,nsga2
0.00040455165128131323,0.0037079683916758826,nsga2
0.00041782364032424117,0.003858794010641444,nsga2
0.00043647209716863287,0.0039656597328050925,nsga2
0.000439055589418384,0.003986291406328507,nsga2
0.00044190217274739125,0.004143582502492658,nsga2
0.0004458870192197772,0.004216533557486231,nsga2
0.0004574729493964984,0.004557543279566019,weighted_sum
0.00048799806078952913,0.0046334272746695404,nsga2
0.0005077721702057222,0.004762881236329768,nsga2
0.000532569783135137,0.004902046564475102,nsga2
0.0005490483551019395,0.0049847699730876495,nsga2
0.0005680694257315939,0.005075311141786791,nsga2
0.000574961116622072,0.005186197513498091,nsga2
0.0005952394463837823,0.005363172524524917,nsga2
0.0006126028577780625,0.005647481664355635,nsga2
0.0006210726668829871,0.005735963043613653,nsga2
0.0006302660548727853,0.00580555434162317,weighted_sum
0.0006463648961606876,0.00590029406718093,nsga2
0.000662281277632912,0.005976361917641336,nsga2
0.000682796816353466,0.006059777038262153,nsga2
0.0006979895193690746,0.006114479481070044,nsga2
0.000718354558135644,0.006181106340719376,nsga2
0.0007427354946557119,0.006253321893474038,nsga2
0.0007499395266165677,0.006273396969423247,nsga2
0.0007771922789361128,0.00634511815404001,nsga2
0.0007965497858393577,0.006392630098109463,nsga2
0.0008084797310534925,0.0068444035911708456,weighted_sum
0.0008099455987876194,0.006852978732504423,weighted_sum
0.0008109757999036844,0.00685714896296624,weighted_sum
0.0008135992332471459,0.006865327682057003,nsga2
0.0008667925890866533,0.006933711699517229,nsga2
0.0008807260783790963,0.0069448358306035,nsga2
0.0010706096176293996,0.00696354188437244,nsga2
0.0010735833690822493,0.006969524581002992,nsga2
0.001074010516110965,0.007670753361231224,nsga2
0.0010900617270479772,0.007747335149082778,weighted_sum
0.001099222441545763,0.0077718901540956165,weighted_sum
0.0011117122375857347,0.0077992237266822665,nsga2
0.0011144758769691047,0.007804643885973621,weighted_sum
0.0011287745073085649,0.007830180829780526,epsilon_constraint
0.0011353352997412057,0.007840791054266534,nsga2
0.001179552342374754,0.007901114405333177,nsga2
0.0012107095870122686,0.007936230462886537,nsga2
0.0013113153914441006,0.008137373921179905,nsga2
0.0013120428019144,0.008138466360003049,weighted_sum
0.0013445141900889218,0.008184536587690174,nsga2
0.0013932047932974838,0.00824589251936888,nsga2
0.0014219350823756775,0.008278858904728372,nsga2
0.0014688400492585266,0.008328759661926076,nsga2
0.0015186152957502922,0.008377489606528093,nsga2
0.001577789150704377,0.008430996257133287,nsga2
0.0016377374188689747,0.008481301824053364,nsga2
0.0017108169102060967,0.008538377435564013,nsga2
0.0017429052662061742,0.008562195461160318,nsga2
0.0017897961877149243,0.008595816628413145,epsilon_constraint
0.001793555117128479,0.008598455137905399,nsga2
0.0018573966218971166,0.00864209622523388,nsga2
0.0019019557290232303,0.00867135173796737,nsga2
0.0019191681983958394,0.008887280575870314,weighted_sum
0.0020539619174843025,0.008973325586122882,epsilon_constraint
0.0020579022209605193,0.008982719360829568,nsga2
0.002072571389693363,0.009010505854974135,nsga2
0.0020781144705306065,0.009015257313527182,weighted_sum
0.0021089043225256546,0.009034140658629206,weighted_sum
0.0021126454854348306,0.009035977052288013,nsga2
0.0021288034447306168,0.009043267303524477,nsga2
0.0021867944284397634,0.009064199947453676,epsilon_constraint
0.002220535593621027,0.009074190388325005,nsga2
0.002268746430156532,0.009086807385281557,nsga2
0.0022852569382398437,0.009090788786075924,weighted_sum
0.002315242443726365,0.00909766611138911,nsga2
0.0023186746218748925,0.009098427129044219,epsilon_constraint
0.0023440584841916304,0.009103906669679489,nsga2
0.0024309162049225225,0.009121018390275671,nsga2
0.0024507108392376473,0.009124628790313812,epsilon_constraint
0.0024723722666644184,0.009128476924478948,nsga2
0.002489482033372703,0.00913144588345007,nsga2
0.002535889566568891,0.009139214587067266,nsga2
0.002582808317821809,0.009146694114307326,epsilon_constraint
0.0025967036135105953,0.009148844429997293,nsga2
0.002602146138762557,0.009149679099954663,nsga2
0.002653978996758261,0.009157428004001433,nsga2
0.0026738165663704578,0.00916030400981434,nsga2
0.002714911985417631,0.009166118147369189,epsilon_constraint
0.002745089985783878,0.009170272686824516,nsga2
0.002752800776194424,0.00917131950117041,nsga2
0.002820111618420023,0.009180221587466212,nsga2
0.0028470319565383974,0.009183671278946358,epsilon_constraint
0.00287962551298649,0.00918777013667246,nsga2
0.0029350770945674367,0.009194561000082055,epsilon_constraint
