method,risk,return,meta,weights
weighted_sum,0.0006446292027934534,0.002503335955083242,alpha=1.000000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0895008920,0.1144616425,0.0453471376,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1478028119,0.0000000000,0.3084388142,0.0900050151,0.1399400352,0.0645036515"
weighted_sum,0.0006486292421401889,0.0029049785320109725,alpha=0.916667,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1141142478,0.0762493972,0.0249862545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1625237690,0.0000000000,0.2952410699,0.1406908310,0.1216085217,0.0645859089"
weighted_sum,0.0006691939494412623,0.0036661975440925587,alpha=0.833333,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0460960072,0.0000000000,0.0000000000,0.0000000000,0.0585982479,0.0000000000,0.1192984571,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1797557698,0.0000000000,0.2765067886,0.1628562494,0.1000262774,0.0568622025"
weighted_sum,0.0007087754012900336,0.004518874175167039,alpha=0.750000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0699632459,0.0000000000,0.0000000000,0.0000000000,0.0593059016,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1166391037,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1900061935,0.0000000000,0.2373734316,0.2390491027,0.0305208579,0.0571421631"
weighted_sum,0.0007579206728921099,0.0050521617620883676,alpha=0.666667,"0.0000000000,0.0590061306,0.0000000000,0.0010000000,0.0879798052,0.0000000000,0.0000000000,0.0000000000,0.0870923064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1165367988,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2022436378,0.0000000000,0.2012606809,0.2448806402,0.0000000000,0.0000000000"
weighted_sum,0.0008363378886262149,0.005672529206434384,alpha=0.583333,"0.0000000000,0.0269242864,0.0000000000,0.0000000000,0.1254186383,0.0000000000,0.0000000000,0.0000000000,0.1173369177,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0641901169,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2065976957,0.0000000000,0.1345484970,0.3239838480,0.0000000000,0.0010000000"
weighted_sum,0.0009712014107188015,0.006401758303772152,alpha=0.500000,"0.0000000000,0.0081216211,0.0000000000,0.0000000000,0.1701291651,0.0000000000,0.0000000000,0.0000000000,0.1572872686,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0150935403,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2151316576,0.0000000000,0.0517787568,0.3814579906,0.0000000000,0.0000000000"
weighted_sum,0.0011000747711676245,0.006926557728459791,alpha=0.416667,"0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.2173739380,0.0000000000,0.0000000000,0.0000000000,0.1851575262,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1950509505,0.0000000000,0.0010000000,0.3984175853,0.0000000000,0.0000000000"
weighted_sum,0.0012435196560831793,0.007311886952970385,alpha=0.333333,"0.0000000000,0.0010000000,0.0000000000,0.0010000000,0.2802082908,0.0000000000,0.0000000000,0.0000000000,0.2175007910,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1537390920,0.0000000000,0.0000000000,0.3445518263,0.0000000000,0.0000000000"
weighted_sum,0.0015914927642972827,0.007947064087367983,alpha=0.250000,"0.0000000000,0.0010000000,0.0000000000,0.0010000000,0.3851934734,0.0000000000,0.0000000000,0.0000000000,0.2716170925,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0850028987,0.0000000000,0.0000000000,0.2541865354,0.0000000000,0.0000000000"
