risk,return,method
0.0003057404995575104,5.6393591727234825e-05,weighted_sum
0.0003080781949307599,0.0004086151182353159,weighted_sum
0.0003225309069167006,0.0008703743039262236,weighted_sum
0.00034562926771840595,0.0013716184556966248,weighted_sum
0.0003753985283064389,0.001812931769654891,weighted_sum
0.00041900177683402317,0.0022829078054433564,weighted_sum
0.0004671887765608529,0.0026739646050679654,weighted_sum
0.0005328010844866004,0.0030897695365872915,weighted_sum
0.0005355843602363545,0.0031119525389920635,epsilon_constraint
0.000565171297088038,0.0032586158961329763,weighted_sum
0.000590214283666759,0.003373411659564446,weighted_sum
0.000602126531368114,0.003413496754330103,weighted_sum
0.0006184488508169802,0.0034565024034691324,weighted_sum
0.00062313013529788,0.003467457501163228,epsilon_constraint
0.0006362837870290818,0.0034952934977007235,weighted_sum
0.0006604464391180223,0.0035374233235365344,weighted_sum
0.00068890513454517,0.003577735442640288,weighted_sum
0.0007105042450593776,0.0036028901638512634,epsilon_constraint
0.000731503226394355,0.003624483103588719,weighted_sum
0.0007981642961236157,0.003681724066410873,epsilon_constraint
0.0008153636953908395,0.0036946045908329227,weighted_sum
0.0008855704304048469,0.003741677864869141,epsilon_constraint
0.0009729977535128349,0.0037910204631190956,epsilon_constraint
0.0009793321425519074,0.0037943096095387112,weighted_sum
0.001060437472893666,0.0038338159054163478,epsilon_constraint
0.0011257990343778205,0.0038598935025860722,weighted_sum
0.0011482644951044448,0.0038668219263323605,epsilon_constraint
0.0012355958948567318,0.0038889201050871943,epsilon_constraint
0.0013229941158702594,0.003906663165395652,epsilon_constraint
0.0014104132249079435,0.003921913708608008,epsilon_constraint
0.001459701092261657,0.00392974179865764,weighted_sum
0.0014978455160104627,0.003935496603022615,epsilon_constraint
0.0015852837392078094,0.00394786205873625,epsilon_constraint
0.0016217181784261426,0.003952724999993162,epsilon_constraint
