risk,return,method
0.00015073524709442878,0.002378488885845632,weighted_sum
0.00015412775395248893,0.0023825228770891988,weighted_sum
0.00017083851006719248,0.003261465719284906,weighted_sum
0.00017394279762098557,0.003271884222529873,nsga2
0.00017623506612735263,0.003329798350596735,nsga2
0.00018362968089092,0.0034287313091516856,nsga2
0.0001859288188107259,0.003571801426245629,nsga2
0.00019028322462581564,0.0035922549373789987,nsga2
0.00019253853948252318,0.0037403131581841822,nsga2
0.00019798915952772868,0.003827443037711638,nsga2
0.00020033032758931708,0.0039052317742574436,nsga2
0.00020566057455342692,0.004017566205499349,nsga2
0.00021146094618119336,0.004111842661591698,nsga2
0.0002177924817077097,0.004230838419417126,nsga2
0.000223820473951962,0.004282904489084757,nsga2
0.00022964109819448368,0.004370179097096766,nsga2
0.00023639292651460474,0.004523247144411667,nsga2
0.00024115859085873084,0.004602425145101883,nsga2
0.00024710849290717835,0.004687485163629657,nsga2
0.00024957486580242787,0.00470616694204372,nsga2
0.00024970103706129746,0.004726807976878123,weighted_sum
0.00025478867539077145,0.004768186403584331,nsga2
0.00025965444888697154,0.00480956566392455,nsga2
0.00026289246923880957,0.004882468942635458,nsga2
0.000268590812257264,0.004981410327898532,nsga2
0.00027877307777689404,0.00509872485088691,nsga2
0.00028022786892655075,0.005110558662850135,weighted_sum
0.00028828208088630417,0.005168047685763894,nsga2
0.00029377982616539725,0.005249256394294537,nsga2
0.00029932943932343655,0.0053082659771110435,nsga2
0.00030875135344496157,0.00543297530327428,weighted_sum
0.0003164666280547786,0.005444760248735794,nsga2
0.0003236119878462698,0.005492299196061244,nsga2
0.00032829807360357574,0.005534170945972218,nsga2
0.00033617821052429577,0.005593875012150071,nsga2
0.000338977072634934,0.00568171781624811,epsilon_constraint
0.0003501744331503974,0.00573992172693576,nsga2
0.0003506373882589344,0.005778666483705869,weighted_sum
0.0003601975829614961,0.0058053582891793645,nsga2
0.0003613653002329995,0.005808896410381649,nsga2
0.0003754760524881431,0.005905708171464618,nsga2
0.00038377521123375574,0.0059608316151882855,nsga2
0.0003891462864701814,0.005986845009793823,nsga2
0.00039476456112918,0.006052814528400433,nsga2
0.0003982075163279701,0.006072139723536473,nsga2
0.0004094495164206007,0.006164361809980345,epsilon_constraint
0.00042191373170102225,0.006245855206103214,weighted_sum
0.00042992509620285406,0.0062750971739975216,nsga2
0.000439162862580414,0.006298172036324127,nsga2
0.00044139556416374824,0.006336539211724564,nsga2
0.00045637849481544655,0.0063782874103197225,nsga2
0.00045733141874389194,0.0064171104408147,nsga2
0.0004677349655404415,0.00647618373645548,nsga2
0.00047118109320592994,0.006496358645920226,nsga2
0.0004800954021219549,0.006561775654393648,epsilon_constraint
0.0004811252603350354,0.0065855673638454335,weighted_sum
0.0004932920853983722,0.006604977048375896,nsga2
0.0005057121693750245,0.006642033755191315,nsga2
0.0005194117146830561,0.00671886395145299,nsga2
0.0005284573375637751,0.006761973600121386,nsga2
0.0005335323990050089,0.006835187999060657,weighted_sum
0.0005430053316910286,0.006844627896290296,nsga2
0.0005488565885244848,0.006878752127962981,nsga2
0.0005505621977709736,0.006907214255009562,epsilon_constraint
0.000564506798354063,0.0069501066803660675,nsga2
0.0005794064573896189,0.00697935844600786,nsga2
0.0005881826247787087,0.0070245870840189,nsga2
0.0006003274002596738,0.007055867454723725,nsga2
0.0006073947595558395,0.00711329009940718,nsga2
0.0006210159858121604,0.007181860933945208,epsilon_constraint
0.0006222215972352176,0.007186081871161669,weighted_sum
0.000639499246307706,0.007189292850547343,nsga2
0.0006471211445618834,0.007208599501578471,nsga2
0.0006537048837173447,0.007238698324222895,nsga2
0.0006776238486066639,0.007320681054103481,nsga2
0.0006914874116272679,0.007409461642829783,epsilon_constraint
0.0007259669902125346,0.007416630199624404,nsga2
0.0007318272242085174,0.007462918992614551,nsga2
0.0007344897905873485,0.007533463275167707,weighted_sum
0.0007619639548517768,0.0076081481025087,epsilon_constraint
0.0008324463741068234,0.0077867666885714035,epsilon_constraint
0.0009029296392597573,0.007950303498007363,epsilon_constraint
0.0009343884831338829,0.008019480672317725,weighted_sum
0.0009737584444431547,0.008102553874679844,epsilon_constraint
0.0010441940325762638,0.008237881019472672,epsilon_constraint
0.0010783174818355017,0.008296749702098195,weighted_sum
0.0011146104500740323,0.008351871145493942,epsilon_constraint
0.0011850522296146758,0.008443514487842734,epsilon_constraint
0.0012071101764091772,0.008469378384529345,weighted_sum
0.0012555130831434387,0.008522107400213598,epsilon_constraint
0.0013259834949136792,0.008592012400212257,epsilon_constraint
0.001396459130152318,0.00865605914680259,epsilon_constraint
0.001466936896114076,0.008714840757022585,epsilon_constraint
0.00153741824102274,0.008769897507230671,epsilon_constraint
0.0015952606519127014,0.00881259566042557,weighted_sum
0.001608494136820427,0.008821975280811347,epsilon_constraint
0.0016789487407605317,0.008870898935528311,epsilon_constraint
0.0019073769154384695,0.00897894938005061,weighted_sum
0.0029092998886772053,0.009179591000048762,weighted_sum
