risk,return,method
0.00021712605652985214,0.002548994077218438,weighted_sum
0.0002377758319007405,0.0030138443660165954,weighted_sum
0.00024520551029863833,0.0035676082395835,weighted_sum
0.0002468363025447154,0.003691377573960409,nsga2
0.00025032726248646784,0.003967068377867774,weighted_sum
0.0002606071319575252,0.004033096327476144,nsga2
0.00026453990902227146,0.004126188353711521,weighted_sum
0.0002663070586370957,0.004169222858944923,nsga2
0.0002708582155278881,0.0042820199859007506,nsga2
0.00027795523682680245,0.00434456214931927,nsga2
0.00028270221303241074,0.004482608459498634,nsga2
0.0002884247192536979,0.004530875347606828,nsga2
0.0002896585678757491,0.004576020739489185,nsga2
0.0002919439134094582,0.004613437137710577,nsga2
0.00029475068792880304,0.004661581988246073,nsga2
0.00029676354959794817,0.0047448513329343255,nsga2
0.0003045213675423733,0.004901708501021524,weighted_sum
0.0003117939832256871,0.005069206365370992,weighted_sum
0.0003203154117476407,0.005080925907850856,nsga2
0.00032752484743009375,0.005154212971309328,nsga2
0.00033220864078913043,0.005296551580475499,weighted_sum
0.0003443948760881894,0.0053080823146346035,nsga2
0.00035121064113337623,0.005370567973543793,nsga2
0.00035241491546803596,0.005398881856063967,nsga2
0.00035737223148668145,0.005472948758367212,nsga2
0.00035979953055803013,0.005560836665353771,weighted_sum
0.0003631230504896007,0.005589522671024652,epsilon_constraint
0.00036801177194206,0.0056039019331875235,nsga2
0.00037261545265088907,0.005640218037139316,nsga2
0.00037855850724150035,0.005694761963975811,nsga2
0.0003859411080054522,0.005767066035623423,weighted_sum
0.00039217944978149074,0.005786823294817159,nsga2
0.00039898964535244643,0.00583807606260672,nsga2
0.0004078854044054003,0.00591481901029485,epsilon_constraint
0.00041427295292901503,0.005935954029682167,nsga2
0.0004247133111790361,0.005992510450518941,nsga2
0.0004249916634474792,0.006019121614135423,weighted_sum
0.00043728100766215105,0.006064906747925981,nsga2
0.0004440189635092078,0.006107191465304508,nsga2
0.000452667441392312,0.0061729778027178,epsilon_constraint
0.0004631172916458409,0.006207412914110888,nsga2
0.0004750226662445704,0.006240473384338491,nsga2
0.0004801946900327537,0.006276719312876019,nsga2
0.0004867079053840008,0.00632206524274954,nsga2
0.00048747583729971883,0.006347196523357486,weighted_sum
0.0004974567020180246,0.006393946463070293,epsilon_constraint
0.0005134988997106331,0.006434063637719182,nsga2
0.000523234154448776,0.006481443804044109,nsga2
0.0005293015065506432,0.006488262629150667,nsga2
0.0005409223329050419,0.006526035778158355,nsga2
0.0005422464523279527,0.006587615493192127,epsilon_constraint
0.0005576177483979948,0.006648269209503413,weighted_sum
0.0005755080269869237,0.006672039362041446,nsga2
0.0005870382978256097,0.006757686720032304,epsilon_constraint
0.0006124872273532289,0.006779245547011749,nsga2
0.0006268511109892149,0.006850276796957516,nsga2
0.0006320464699626036,0.006908183584184873,epsilon_constraint
0.0006360107329621346,0.006920490456739663,weighted_sum
0.0006741794885426457,0.006964690198073153,nsga2
0.0006768053104982046,0.00703653719336031,epsilon_constraint
0.0007099499234959481,0.007071701483600837,nsga2
0.0007131860203609914,0.007128056211867466,weighted_sum
0.0007215781636308722,0.0071475723049590385,epsilon_constraint
0.0007663594501257469,0.007247416419458417,epsilon_constraint
0.0008097056565735881,0.007268651080729037,nsga2
0.0008111441806603673,0.007337687796793616,epsilon_constraint
0.0008557819654116098,0.007420836333576562,weighted_sum
0.0009007088774989497,0.00749744074506968,epsilon_constraint
0.0009388102536972027,0.00753595185382987,nsga2
0.0009455150306571623,0.007570267874856056,epsilon_constraint
0.0009903076617489618,0.007640376004063819,epsilon_constraint
0.0010351227420736025,0.007702489302498891,epsilon_constraint
0.0010798955074005601,0.0077669342569477405,epsilon_constraint
0.001125123913876072,0.007829839024856282,epsilon_constraint
0.001125615614525261,0.007830463791637536,weighted_sum
0.00116987711264955,0.007883898296855428,epsilon_constraint
0.0012146456706656956,0.007932627973301304,epsilon_constraint
0.0014611285191013421,0.008160492320228844,weighted_sum
0.0015004050024398426,0.008190811000072407,weighted_sum
0.0015006808787679181,0.008190906000076393,weighted_sum
