risk,return,method
0.0005148299407412442,0.0011359283381667886,nsga2
0.0005151487577114359,0.0012055033970847391,nsga2
0.0005156914411602447,0.0012511783986044584,nsga2
0.0005160924401523419,0.0012757353189857018,nsga2
0.0005179970952314096,0.0013581688844745907,nsga2
0.0005204182982467765,0.0014315918398560034,nsga2
0.0005208860609580007,0.001443773897419103,nsga2
0.0005228017971264195,0.0014893278371099269,nsga2
0.000523434173271632,0.0015031311162921948,nsga2
0.0005250484060059513,0.0015362209608600034,nsga2
0.0005260110090132084,0.0015547146892481824,nsga2
0.0005287542449763883,0.0016034339582548826,nsga2
0.0005316064933206568,0.0016492220358802574,nsga2
0.0005344438351885984,0.0016910454282203207,nsga2
0.00053497136899512,0.0016984796043727998,nsga2
0.0005382793925295321,0.001743030335534702,nsga2
0.000539487119114304,0.0017585032188648538,nsga2
0.0005437276041316151,0.0018100294401233437,nsga2
0.0005480390964222361,0.0018586691726740444,nsga2
0.0005509014740560191,0.0018892313830443166,nsga2
0.0005584148441320704,0.0019641138661657138,nsga2
0.0005620901661055454,0.001998383137067975,nsga2
0.0005654694089166821,0.00202873356859645,nsga2
0.0005655900441788413,0.0023848637175446974,nsga2
0.000566104994759676,0.0024280870910000215,nsga2
0.0005674542733072367,0.0024659461530024307,nsga2
0.0005746642836235387,0.002562221908707165,nsga2
0.0005805959005832661,0.0026125771768186544,nsga2
0.0005893155688293409,0.0026708688313401125,nsga2
0.0005899107167600885,0.002674418088585569,nsga2
0.0005984559739268821,0.0027212600183838826,nsga2
0.0006062026211868725,0.0027586688984459636,nsga2
0.0006136195763547415,0.002791261747215557,nsga2
0.000621136682576798,0.0028144975147115603,nsga2
0.00062826366563892,0.002859337296043982,nsga2
0.0006340530940195267,0.002888665786699859,nsga2
0.0006401837238419236,0.002915716799827717,nsga2
0.0006473759600880398,0.002943892149493518,nsga2
0.0006567987294787114,0.0029767349891488023,nsga2
0.0006666979089126102,0.003007672361621436,nsga2
0.0006717743960501326,0.003022443562643272,nsga2
0.0006791322048961417,0.003042775976348176,nsga2
0.0006798153823652839,0.003335893967007249,nsga2
0.0006802574008590639,0.0033375410935349834,nsga2
0.0006803836826087879,0.003448775448545294,nsga2
0.0006807224695300832,0.0034553877533994356,weighted_sum
0.0006809897826164832,0.0034577860175666287,weighted_sum
0.000681390495343804,0.003460533379611847,weighted_sum
0.0006819744396181408,0.003463685035364948,weighted_sum
0.000682835577637785,0.00346740907188851,weighted_sum
0.000684077123370111,0.0034717619701911204,weighted_sum
0.0006858784984413172,0.003476925984240478,weighted_sum
0.0006886257859287878,0.0034833688058051116,weighted_sum
0.0006886400865627679,0.0034833992536119525,nsga2
0.0006927966575574669,0.0034913467990014915,weighted_sum
0.0006969707167382279,0.003498067844140594,nsga2
0.0006994101049704767,0.0035016051954700382,weighted_sum
0.0007044590500015444,0.0035082679652072013,nsga2
0.0007104170836215888,0.0035152839271329274,weighted_sum
0.0007216138466122982,0.003526791184329011,nsga2
0.0007329110953361043,0.003536900580344469,nsga2
0.0007721079145828918,0.00356539635706234,nsga2
0.0007851154493722249,0.003573427335634282,nsga2
0.0008061907634493732,0.0035854451488514837,nsga2
0.0008147290793115442,0.003590024305349008,nsga2
0.0008196270144248213,0.0035925855450372715,nsga2
0.000826140947156135,0.0035959230181130883,nsga2
0.0008369445815862462,0.0036012979913225265,nsga2
0.0008462236195714101,0.0036057681115497075,nsga2
0.0008559222298774468,0.003610308622790102,nsga2
0.0008618229815019481,0.0036130099122947054,nsga2
0.0008826435619607884,0.0036222065094769908,nsga2
0.0008937443930216093,0.003626916452048104,nsga2
0.0008998146794310348,0.0036294402256198365,nsga2
0.0009135588401062555,0.003664422281053724,epsilon_constraint
0.0009943114168002958,0.0036649707743983506,nsga2
0.0010038392611354861,0.003667873458225184,nsga2
0.0010224340531827336,0.003670538820557503,nsga2
0.0010307567934851553,0.0036803408141011925,nsga2
0.0010370727222164511,0.003684541027853894,nsga2
0.0010440061855130779,0.0036882425524599385,nsga2
0.0010546461547742724,0.0038368770027732797,weighted_sum
0.0010651638722901115,0.003844718521566078,weighted_sum
0.001089617243468965,0.00385790001747766,weighted_sum
0.0011634315706481478,0.003884097384767103,weighted_sum
0.0012056039705183362,0.0038953915776284674,epsilon_constraint
0.0013521774827759759,0.003926169392638965,epsilon_constraint
0.001498252053212882,0.003950116467132469,epsilon_constraint
0.0015861065715830308,0.003962680925931379,weighted_sum
0.001644350983051285,0.003970457751287614,epsilon_constraint
0.001646666660254842,0.003970759000024941,epsilon_constraint
