risk,return,method
0.00031469239954014683,0.00016496541891728,weighted_sum
0.0003164436838994321,0.000378499425309965,weighted_sum
0.00032099046216176,0.0006512026990037773,weighted_sum
0.00032379600807096496,0.0008279236323862256,weighted_sum
0.00035956940367872387,0.0014253459229391057,weighted_sum
0.0003845267186259253,0.0014531163359041382,nsga2
0.00039036752185995935,0.0014566038056409453,nsga2
0.0003912026007386442,0.0014694845100877078,nsga2
0.0003959723010508515,0.001574539815280095,nsga2
0.000396532089484179,0.0019407095568954181,weighted_sum
0.00041581510648094796,0.002208374683991395,weighted_sum
0.00043378891246847383,0.0023214919109905362,nsga2
0.00043632922475443143,0.0023409195512321384,nsga2
0.0004375919740020646,0.002355294335498105,nsga2
0.0004500882020129845,0.002385173242070913,nsga2
0.00045478209066681285,0.0025256983907013513,nsga2
0.00045964271990636815,0.0025350603949590884,nsga2
0.0004601041863573672,0.0025595975896951363,nsga2
0.00047416532110133,0.0026731359442503364,nsga2
0.0004785064495713078,0.002730568959087334,weighted_sum
0.0004962177813539935,0.0027418974023933397,nsga2
0.0004987428914724643,0.0027737691434338097,nsga2
0.0005102050463509116,0.002814344182258317,nsga2
0.0005118086030095387,0.0028624710407923553,nsga2
0.0005180787504873394,0.002877941357749894,nsga2
0.000518876035847845,0.0028834720105606437,nsga2
0.0005209125376517876,0.002889200690546356,nsga2
0.0005250389164782538,0.0030545335858135226,weighted_sum
0.0005485737481597438,0.0031879379053040163,weighted_sum
0.0005874679564986324,0.0033686520141717412,weighted_sum
0.0005942734427279776,0.00339459052959024,epsilon_constraint
0.0005956838882658109,0.0033992985634826943,weighted_sum
0.0006089920688378368,0.003439265820368826,weighted_sum
0.0006285937754654107,0.003486922423107624,weighted_sum
0.0006493995659192652,0.0035272862047731612,weighted_sum
0.0006809817618467978,0.003576063565046559,weighted_sum
0.0006862579059943179,0.0035830498795153304,epsilon_constraint
0.0007244600240214475,0.0036265527339998994,weighted_sum
0.000778522412278447,0.0036755447932013013,epsilon_constraint
0.0008244609952712087,0.003710656904828957,weighted_sum
0.0008705799504144188,0.003741923971296703,epsilon_constraint
0.0009626548631657499,0.003795423547892358,epsilon_constraint
0.0010547415097408753,0.0038411749121368692,epsilon_constraint
0.001075641247581635,0.0038507854618383456,weighted_sum
0.0011471496630312853,0.0038774562362664275,epsilon_constraint
0.0012391421425406626,0.003901243001309963,epsilon_constraint
0.0012592833404343735,0.0039056577175079618,weighted_sum
0.0013311895463409924,0.003919980876162309,epsilon_constraint
0.001423264265432894,0.003935963289584496,epsilon_constraint
0.0015153542185708348,0.003950135262422536,epsilon_constraint
0.0016074400509308285,0.003962998520490029,epsilon_constraint
0.001635965187894737,0.0039667689999805305,epsilon_constraint
