risk,return,method
0.00027367025241907636,0.0016536747727217463,nsga2
0.00029151406020980306,0.0017829251107938056,nsga2
0.00031351622937709296,0.0018471367618193488,nsga2
0.0003140273287817589,0.00265934214107759,nsga2
0.00031455524011321913,0.0026903414044890783,nsga2
0.0003360556601204697,0.002865239199065799,nsga2
0.0003555648234815896,0.0029424691762185975,nsga2
0.00036204770210397316,0.003248040987904356,nsga2
0.0003667764918098664,0.003440473232714965,nsga2
0.00036698209298668337,0.003447154495191431,nsga2
0.0003715370684568644,0.0037099076326135728,nsga2
0.0003733028524138137,0.003922294547828829,nsga2
0.00037766785098076414,0.00410216963166468,nsga2
0.0003778934551614028,0.004109248513356558,nsga2
0.000385403033746019,0.0042978065291040535,nsga2
0.00038707802270117927,0.004332068170371584,nsga2
0.0003971344157157671,0.004507248549802825,nsga2
0.0004135967824494074,0.004730849405182046,nsga2
0.00042623367718717427,0.004873601973488638,nsga2
0.0004317725869843782,0.004930905518675791,nsga2
0.00044655109670921464,0.005072018152952945,nsga2
0.00045223210523002495,0.005122506733001936,nsga2
0.000479116212850969,0.005340311987510759,nsga2
0.00048477902654030496,0.005393686646750351,nsga2
0.000495098147160145,0.005516096424358602,nsga2
0.0005087482946094111,0.005550698501753089,nsga2
0.0005127665695096871,0.0056901221432314655,nsga2
0.0005259851820325475,0.005802007867064087,nsga2
0.0005382849025255776,0.005896520025777012,nsga2
0.0005460269932245114,0.00595226995424617,nsga2
0.0005661043760268907,0.006086212015602081,nsga2
0.000576489974921696,0.006150551210365545,nsga2
0.0006029083337426223,0.006302395405158139,nsga2
0.0006424569585232583,0.006505606963648109,nsga2
0.0006472873212577817,0.006528854557488821,epsilon_constraint
0.0006609516645461796,0.006593048343308207,nsga2
0.0006951526098022361,0.00674477639944121,nsga2
0.0007154904985552765,0.006829811893174516,nsga2
0.0007429381634126289,0.006939392231775704,nsga2
0.0007756080853764588,0.007063123596126023,nsga2
0.0007918273945707823,0.007090639242670452,epsilon_constraint
0.0007985551701062015,0.007146246885766712,nsga2
0.0008127679955347073,0.007196326930916086,nsga2
0.0008160133139451325,0.007360997657332462,nsga2
0.0008262115556753951,0.007501108014063106,nsga2
0.0008263254695129938,0.008212125968803361,nsga2
0.0008284186887354164,0.008247674706288347,weighted_sum
0.0008296312742110538,0.008256927366118,weighted_sum
0.0008341282396886093,0.00828122286359466,nsga2
0.0008638389083608245,0.008364227147540029,nsga2
0.0008787170494407741,0.008391967417707837,nsga2
0.0009032921367071855,0.008430209076745635,nsga2
0.0009330061470283991,0.0084689666940207,nsga2
0.0009358299761507045,0.008472350361422479,epsilon_constraint
0.0009741246093075511,0.008514527839716603,nsga2
0.0009823824111433457,0.009146126489981995,nsga2
0.0009842282174038265,0.009166483355111712,weighted_sum
0.0009851643981505275,0.00917113967545062,weighted_sum
0.0009865363871629299,0.009176712407285632,weighted_sum
0.0009885860893983555,0.009183525333376831,weighted_sum
0.0009917305218425565,0.009192056777017751,weighted_sum
0.0009967138712105692,0.009203018942677148,weighted_sum
0.0010027899547095918,0.009214034643524733,nsga2
0.0010050085070958622,0.009217635676620053,weighted_sum
0.0010197889394063194,0.009238099123366605,weighted_sum
0.00102898964290537,0.009248799943991779,nsga2
0.0010488885581066238,0.009268793479577295,weighted_sum
0.0010803473998016472,0.009295025341916743,epsilon_constraint
0.0010971510978880343,0.009307298140730062,nsga2
0.0011158740845664315,0.009319955649304209,weighted_sum
0.0011361905887471973,0.009332722113794701,nsga2
0.0012244675778753076,0.00938024762053814,epsilon_constraint
0.0012455659572916974,0.009390240715628072,nsga2
0.0012937284194019447,0.009411647547768302,nsga2
0.0013191250425788332,0.009422268405540345,weighted_sum
0.0013419958713294198,0.009431495016581831,nsga2
0.00136868073985941,0.009441896810805926,epsilon_constraint
0.001386127071982758,0.009448504090150902,nsga2
0.0014224990949472532,0.009461834707025078,nsga2
0.001473445344481605,0.009479612407839993,nsga2
0.0015129079894163492,0.009492756986170834,epsilon_constraint
0.0015187371197565044,0.009494656598453489,nsga2
0.0015513037910502056,0.00950508463525044,nsga2
0.0016136901385168246,0.009524259032597005,nsga2
0.0016175078914859706,0.009525400949800237,nsga2
0.001657730507524793,0.00953722931606477,epsilon_constraint
0.001660414220091271,0.009538005820187571,nsga2
0.001741547419005208,0.00956079512703366,nsga2
0.0018019161623267605,0.009576970688134094,epsilon_constraint
0.0018039184879831156,0.009577496812778492,nsga2
0.0018842090818333484,0.009598089436244614,nsga2
0.0019461322555862867,0.009613351875108636,epsilon_constraint
0.001953716892190026,0.009615187158382592,nsga2
0.0020850357911521896,0.009645895723487704,nsga2
0.0020903506542952165,0.009647098964418344,epsilon_constraint
0.0020989088079293077,0.009649030410742951,nsga2
0.0021344612358905352,0.009656975898544475,nsga2
0.002214638975401366,0.009674456202488729,nsga2
0.0022345776084758536,0.009678714157035943,epsilon_constraint
0.0022735657477826253,0.009686943349084596,nsga2
0.002299514778531886,0.009692351687637197,nsga2
0.0023395688747662852,0.009700596294535737,nsga2
0.0023766880671049415,0.00970812883875879,nsga2
0.002378807134853448,0.009708555814714716,epsilon_constraint
0.0024168902495748587,0.009716174761718533,nsga2
0.002425419064034895,0.009717867132644706,nsga2
0.0024809949498012375,0.009728774696516217,weighted_sum
0.002523034541725146,0.009736891818226168,epsilon_constraint
0.0026672743100594576,0.009763931999584344,epsilon_constraint
0.002811518595382769,0.0097898382740906,epsilon_constraint
0.0028297111669189513,0.00979303200007334,epsilon_constraint
