method,risk,return,meta,weights
weighted_sum,0.0006446292027934534,0.0027688776952109217,alpha=1.000000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0895008920,0.1144616425,0.0453471376,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1478028119,0.0000000000,0.3084388142,0.0900050151,0.1399400352,0.0645036515"
weighted_sum,0.0006483067835897457,0.003235680997201633,alpha=0.916667,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0556595228,0.0000000000,0.1123842988,0.0720412828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1603100781,0.0000000000,0.3026794706,0.1156232272,0.1278666898,0.0534354299"
weighted_sum,0.0006673235382818784,0.0038216888411095255,alpha=0.833333,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0389355169,0.0000000000,0.0000000000,0.0000000000,0.0600490841,0.0000000000,0.1276362088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1744507961,0.0000000000,0.2873289775,0.1631519907,0.1049480766,0.0434993493"
nsga2,0.0006784217269186552,0.004131039763853959,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0425809600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0445362936,0.0000000000,0.1379745815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1651208243,0.0000000000,0.2481219884,0.2128686857,0.1080921488,0.0407045178"
nsga2,0.0006977746730414076,0.00419599498422077,,"0.0000000000,0.0000000000,0.0361962578,0.0000000000,0.0341836786,0.0000000000,0.0000000000,0.0000000000,0.0849346939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1447975295,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1645599766,0.0000000000,0.2416071210,0.1710402876,0.1226804550,0.0000000000"
nsga2,0.0006982256176842073,0.004318465586065607,,"0.0000000000,0.0000000000,0.0262332003,0.0000000000,0.0340855187,0.0000000000,0.0000000000,0.0000000000,0.0611083195,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1368220894,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1530717016,0.0000000000,0.2402801665,0.2465244717,0.1018745324,0.0000000000"
nsga2,0.0007023629273060294,0.0044430479804612915,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0331285399,0.0000000000,0.0000000000,0.0000000000,0.0827046370,0.0000000000,0.0000000000,0.0000000000,0.0390895695,0.0000000000,0.1653446889,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1526597713,0.0000000000,0.2188928910,0.2109708284,0.0972090739,0.0000000000"
nsga2,0.0007035167885160392,0.004508236986001816,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0496084107,0.0000000000,0.0000000000,0.0000000000,0.0938273018,0.0000000000,0.0000000000,0.0000000000,0.0177307756,0.0000000000,0.1449344644,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1648237239,0.0000000000,0.2402264012,0.1884940073,0.1003549151,0.0000000000"
weighted_sum,0.0007073666291238336,0.004682961518092521,alpha=0.750000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0710985112,0.0000000000,0.0000000000,0.0000000000,0.0488271172,0.0000000000,0.0000000000,0.0000000000,0.0152596662,0.0000000000,0.1359624119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1823309705,0.0000000000,0.2569489699,0.2365017599,0.0530705933,0.0000000000"
nsga2,0.0007172159798361909,0.00472781784668757,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0973593842,0.0000000000,0.0000000000,0.0000000000,0.0280529636,0.0000000000,0.0000000000,0.0000000000,0.0426327149,0.0000000000,0.1085683669,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1652381977,0.0000000000,0.2446900678,0.2249759021,0.0884824028,0.0000000000"
nsga2,0.0007267507035315346,0.004843365900197929,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0610877664,0.0000000000,0.0000000000,0.0000000000,0.1028096943,0.0000000000,0.0000000000,0.0000000000,0.0384350338,0.0000000000,0.1082790011,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1699613383,0.0000000000,0.2457883672,0.2385451384,0.0350936606,0.0000000000"
nsga2,0.0007383911852199615,0.00496968918537828,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0711083728,0.0000000000,0.0000000000,0.0000000000,0.1060459424,0.0000000000,0.0000000000,0.0000000000,0.0232968788,0.0000000000,0.0897071095,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1646172649,0.0000000000,0.2568536572,0.2663448320,0.0220259424,0.0000000000"
weighted_sum,0.0007528907747649141,0.00519126621515112,alpha=0.666667,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1043172673,0.0000000000,0.0000000000,0.0000000000,0.0744249305,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.1294201456,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.1954122712,0.0000000000,0.2310843730,0.2633410124,0.0000000000,0.0000000000"
epsilon_constraint,0.0007732587798019488,0.0053782835833057685,epsilon_risk=0.000773,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1141397764,0.0000000000,0.0000000000,0.0000000000,0.0727915921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1158621322,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1884560100,0.0000000000,0.1994773098,0.3072731794,0.0010000000,0.0010000000"
nsga2,0.0007914714706903393,0.005443881022694859,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1215295044,0.0000000000,0.0000000000,0.0000000000,0.0817120572,0.0000000000,0.0000000000,0.0000000000,0.0165045413,0.0000000000,0.0631090759,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1770925309,0.0000000000,0.1603111802,0.3173363287,0.0000000000,0.0624047813"
nsga2,0.00080369258209774,0.005531659814560525,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1206204138,0.0000000000,0.0000000000,0.0000000000,0.1134919860,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0330183156,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1620038234,0.0000000000,0.1882868130,0.3381304020,0.0168456347,0.0276026114"
weighted_sum,0.0008093472068930157,0.005632367142830977,alpha=0.583333,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1391615494,0.0000000000,0.0000000000,0.0010000000,0.0917945494,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0963562301,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1939648001,0.0000000000,0.1794803705,0.2972425006,0.0000000000,0.0010000000"
nsga2,0.0008355136767019503,0.005740554081331462,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1398254272,0.0000000000,0.0000000000,0.0000000000,0.0850373319,0.0000000000,0.0000000000,0.0000000000,0.0328722038,0.0000000000,0.0886617287,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1737843379,0.0000000000,0.1224326460,0.3363440448,0.0210422796,0.0000000000"
nsga2,0.0008532324511995859,0.005838370661989182,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1642253838,0.0000000000,0.0000000000,0.0000000000,0.0852368570,0.0000000000,0.0000000000,0.0000000000,0.0339530910,0.0000000000,0.0379196086,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1630694843,0.0000000000,0.1517881488,0.3324673112,0.0000000000,0.0313401153"
nsga2,0.0008689299502357046,0.005910737484167214,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1682910256,0.0000000000,0.0000000000,0.0000000000,0.1163934440,0.0000000000,0.0000000000,0.0000000000,0.0150207726,0.0000000000,0.0908404764,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1738125664,0.0000000000,0.1274290468,0.2828658504,0.0253468177,0.0000000000"
epsilon_constraint,0.000882278473733787,0.006063977816768357,epsilon_risk=0.000882,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1663232603,0.0000000000,0.0000000000,0.0000000000,0.1038833756,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0563963374,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1850879553,0.0000000000,0.1224327559,0.3638763155,0.0010000000,0.0010000000"
nsga2,0.0009100622200731263,0.006146603854451205,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1895897889,0.0000000000,0.0000000000,0.0000000000,0.1222620355,0.0000000000,0.0000000000,0.0000000000,0.0181898435,0.0000000000,0.0459275236,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1757862707,0.0000000000,0.1273020941,0.3052866766,0.0000000000,0.0156557671"
nsga2,0.0009222008817428738,0.006166809515657052,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2004950112,0.0000000000,0.0000000000,0.0000000000,0.0860329347,0.0000000000,0.0000000000,0.0049983298,0.0000000000,0.0000000000,0.1045448884,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1054422118,0.0000000000,0.1280043444,0.3636605513,0.0000000000,0.0068217285"
weighted_sum,0.0009227832266593311,0.006261251287192938,alpha=0.500000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1840061377,0.0000000000,0.0000000000,0.0000000000,0.1133489291,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0476364103,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1828982984,0.0000000000,0.1008444767,0.3692657478,0.0010000000,0.0000000000"
nsga2,0.0009740438394412065,0.006364054679089442,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1908152346,0.0000000000,0.0000000000,0.0000000000,0.1560188523,0.0208112113,0.0000000000,0.0000000000,0.0262111719,0.0000000000,0.0523561219,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1626531446,0.0000000000,0.0762714067,0.3148628567,0.0000000000,0.0000000000"
nsga2,0.0009854807844262526,0.006440426763764271,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2308135684,0.0000000000,0.0000000000,0.0000000000,0.1237165697,0.0000000000,0.0000000000,0.0000000000,0.0125597446,0.0000000000,0.0326071617,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1542357868,0.0000000000,0.1160179853,0.3134410819,0.0166081016,0.0000000000"
epsilon_constraint,0.0009913710725548807,0.0065629266351680034,epsilon_risk=0.000991,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2022407010,0.0000000000,0.0000000000,0.0000000000,0.1228025747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0076505292,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1797955553,0.0000000000,0.0657670263,0.4197436135,0.0010000000,0.0010000000"
