risk,return,method
0.0006446292055525299,0.0027688648327004613,weighted_sum
0.0006458580317806409,0.002984842882278165,weighted_sum
0.0006509153866129729,0.003269476191103735,weighted_sum
0.0006642422751276301,0.0038601234121716393,weighted_sum
0.000681901474138192,0.004212378504689993,weighted_sum
0.000689954463064687,0.004218406476497945,nsga2
0.0006953182292235064,0.004320122019581951,nsga2
0.0006978619755030455,0.004416662413988884,nsga2
0.0007040770390273557,0.004651417019634479,weighted_sum
0.0007147644412038003,0.004716288814049934,nsga2
0.0007186868775180802,0.0047559564663298606,nsga2
0.0007225382949095138,0.0048402681028691195,nsga2
0.0007314750566466676,0.004985343851064189,weighted_sum
0.0007442681105213646,0.005008375713621651,nsga2
0.0007465880523226481,0.00508849052095132,nsga2
0.0007542061517840463,0.00517353342656021,nsga2
0.0007590085849007159,0.0052503702422526145,weighted_sum
0.0007644920802901213,0.005269495761888194,nsga2
0.0007684098860891882,0.005297610378470017,nsga2
0.0007803114854647411,0.005389571825835209,nsga2
0.0007939291001310405,0.0055314196708604185,weighted_sum
0.0007973149427518104,0.005544608272522358,nsga2
0.0008098331851683366,0.0056169307013776044,nsga2
0.0008201226688112203,0.005704493194936589,nsga2
0.0008286702602096497,0.0057464106296919535,nsga2
0.0008414987820167418,0.005831279494005111,nsga2
0.0008415217034093955,0.005836470631302854,weighted_sum
0.0008541095113660086,0.005891653903367659,nsga2
0.0008636299766954404,0.005965308999621381,epsilon_constraint
0.0008743673492073676,0.006007721788554416,nsga2
0.000888919186465965,0.006068841561551081,nsga2
0.0009144042165314733,0.006169494679665315,nsga2
0.0009193898796678038,0.006246803029768211,weighted_sum
0.0009451354715976526,0.006350218384680473,nsga2
0.0009461782807764648,0.0063697951406306895,epsilon_constraint
0.000963387573652497,0.006397195136696166,nsga2
0.0009770005167022181,0.006478893072461031,nsga2
0.0009976331088633406,0.006568858711874327,nsga2
0.00101232596523573,0.006630969389243235,nsga2
0.0010286005393923075,0.006711167293804511,weighted_sum
0.001028744993977555,0.006712237903107504,epsilon_constraint
0.0010369513435140732,0.006719660858412954,nsga2
0.001059012014896009,0.006807069408802704,nsga2
0.0010659121857423642,0.006809889835059299,nsga2
0.0010926410946964105,0.006859231553046506,nsga2
0.0011029891291732352,0.006940370625872786,nsga2
0.0011113174995116513,0.0070095232483110975,epsilon_constraint
0.0011408207821913953,0.007104863450997603,weighted_sum
0.0011722675980894183,0.007155724894062984,nsga2
0.0011928500488325518,0.007200510989368534,nsga2
0.001193880866656273,0.007258133069594367,epsilon_constraint
0.0012134636585765983,0.007268878497592953,nsga2
0.0012353495756839456,0.007365937152331168,weighted_sum
0.0012642277555604538,0.007399687476264254,nsga2
0.0012768762778118245,0.007465822984405783,epsilon_constraint
0.0012934066092485123,0.007469925386267501,nsga2
0.0013092863348933808,0.0075121353061653896,nsga2
0.0013429182394787801,0.007578465860592807,nsga2
0.0013594265890893651,0.007646209076065341,epsilon_constraint
0.0013691369285548538,0.00765050316534823,nsga2
0.0013878670017068188,0.007650824423403934,nsga2
0.0013937493050980255,0.00771625732859582,weighted_sum
0.0014156560519425708,0.007724768491377624,nsga2
0.0014251467866540992,0.007763164124483087,nsga2
0.0014419628308413011,0.007809234495426767,epsilon_constraint
0.001472480447947439,0.007823023080856587,nsga2
0.0014898447740369586,0.007872505416507438,nsga2
0.0015145362560628657,0.007908950094327374,nsga2
0.0015245269810162385,0.007956796544522002,epsilon_constraint
0.0015573967817433165,0.007997930879673152,nsga2
0.00157729797624151,0.008043760940097372,nsga2
0.0016070915350776328,0.008096223028148039,epsilon_constraint
0.0016454116838301568,0.008129517743191865,nsga2
0.001666937100709144,0.008183636773126977,nsga2
0.0016744120754574503,0.008204155216440159,weighted_sum
0.0016896633684799706,0.008226694303925216,epsilon_constraint
0.0017234110296437581,0.008275052878659662,nsga2
0.0017352050624401968,0.008283890077368078,nsga2
0.0017631357504995727,0.008307865456345476,nsga2
0.0017722549245964034,0.00834844331773825,epsilon_constraint
0.001811265240136904,0.00835652523808054,nsga2
0.0018234970225860926,0.008418742960823344,nsga2
0.001851752321551051,0.008423434558297907,nsga2
0.0018548154817405065,0.008458953911342925,epsilon_constraint
0.0018870608447902409,0.0085000987282815,nsga2
0.0019081043954947878,0.008505617214014893,nsga2
0.0019287642023203034,0.008542895145925362,nsga2
0.0019373870758596426,0.008575797545762332,epsilon_constraint
0.0019836086641984163,0.008623163257470638,nsga2
0.0020098938786830686,0.008625094122973452,nsga2
0.0020199778105740385,0.008682054420888005,epsilon_constraint
0.0021025590079320274,0.00878287706555031,epsilon_constraint
0.002147160273048782,0.008835265211904517,weighted_sum
0.002185145986500121,0.008874664759084857,epsilon_constraint
0.0022677395972989216,0.008965513054719865,epsilon_constraint
0.0023511742409442595,0.009057273613821804,epsilon_constraint
0.002433794114546375,0.00914577012219186,epsilon_constraint
0.002516366464491874,0.009229542036296348,epsilon_constraint
0.0031523653817799395,0.0097995091363155,weighted_sum
0.0047235338186692654,0.010826279000077963,weighted_sum
0.00472543401148501,0.01082691700001733,weighted_sum
