risk,return,method
0.00013845713910623142,0.002114818194039613,weighted_sum
0.00014040340937939986,0.0026245829213345086,weighted_sum
0.00014650970805781156,0.0031082746637639,weighted_sum
0.00015589641758584284,0.003595178379576014,weighted_sum
0.00017071599446530068,0.0036094821727787603,nsga2
0.00017118429929119776,0.003794123140041987,nsga2
0.00017122577213389033,0.003881310214938975,nsga2
0.00017399557120560024,0.00392310316348425,nsga2
0.00017452735242433923,0.003953537738013651,nsga2
0.000174576600911923,0.00400713685338751,nsga2
0.00017480005361812656,0.004225922349497329,weighted_sum
0.0001822985273167451,0.0042391675185855775,nsga2
0.00018295681859393048,0.004273826320095758,nsga2
0.0001846526658244228,0.004342838435617775,nsga2
0.00018914500127460533,0.00435844968651165,nsga2
0.00018947394700333443,0.004413791542244465,nsga2
0.00019164770921373974,0.004453212112814797,nsga2
0.00019309826736099803,0.004534242904126833,nsga2
0.00019539888867403099,0.0047514388781116895,weighted_sum
0.0002058008134960801,0.004766490604612992,nsga2
0.00020624716944257442,0.0048404289619168326,nsga2
0.00020975266584585968,0.004851900326989122,nsga2
0.00021077012897133683,0.004916825567669316,nsga2
0.00021339374776193723,0.004952441600052437,nsga2
0.00021604654666590147,0.004990039037343583,nsga2
0.00021726635243017822,0.005014959861384839,nsga2
0.0002201494202828459,0.00522020836553012,epsilon_constraint
0.0002243344479528046,0.005289793741677923,weighted_sum
0.00023265523994975268,0.005300684098775136,nsga2
0.0002358821588652292,0.005345043479783686,nsga2
0.00024053315881795585,0.005445349984394405,nsga2
0.00024543074632007376,0.005498905095419636,nsga2
0.00024728708444627355,0.005532936518504623,nsga2
0.00024966652696231076,0.005568161766790806,nsga2
0.0002535712031837884,0.005582453887453284,nsga2
0.00025464308928581483,0.005612727524237618,nsga2
0.0002572241177598339,0.005643626413545726,nsga2
0.0002593593441203154,0.005653154870037411,nsga2
0.000261330697359131,0.005712451058921261,nsga2
0.0002630892430049946,0.005855801235790895,weighted_sum
0.00026394988331390003,0.005866993220558343,epsilon_constraint
0.00027237664060734474,0.0058782920858054186,nsga2
0.0002747865587000647,0.005889842923101881,nsga2
0.00027934328637616024,0.005911630708127222,nsga2
0.0002807622622993662,0.005939862042304729,nsga2
0.00028411905425286223,0.005956719422301569,nsga2
0.00028651148226474277,0.005963316741188006,nsga2
0.00028814986916300786,0.005997398184808778,nsga2
0.0002905238691039312,0.006011746058203255,nsga2
0.00029197505034545744,0.006074935234967304,nsga2
0.0002943191887392229,0.0060881140400481865,nsga2
0.0002973238993732467,0.006093967920957921,nsga2
0.0002995470175431579,0.006107922679776929,nsga2
0.0003031787239262681,0.006187882830060147,nsga2
0.00030677561253912474,0.006196517142921975,nsga2
0.0003078761856414799,0.006381399035097194,epsilon_constraint
0.0003089618889349859,0.0063932714534838155,weighted_sum
0.0003273691276249395,0.0064042416134521656,nsga2
0.00033046003454713287,0.0064280337220677854,nsga2
0.0003336727521557474,0.0064433224647405885,nsga2
0.0003380666406449742,0.0064815808723129404,nsga2
0.0003387618409833439,0.006487117749186041,nsga2
0.0003447633459072272,0.006535974315086535,nsga2
0.0003516661313244925,0.006809473768970861,epsilon_constraint
0.00036929038581631085,0.006966226306235639,weighted_sum
0.0003954611055447698,0.007181287912526525,epsilon_constraint
0.0004357010152294131,0.007481913924913861,weighted_sum
0.00043925915039756973,0.007506686115115522,epsilon_constraint
0.00048305981162184735,0.007794862440376511,epsilon_constraint
0.0005084554399175231,0.007947366966052586,weighted_sum
0.0005268608615202363,0.008050495678949658,epsilon_constraint
0.0005572924916946386,0.008204930988076627,weighted_sum
0.0005706576925712465,0.008265731451610463,epsilon_constraint
0.0006062906239026154,0.008412237285360958,weighted_sum
0.0006146668497490467,0.008443340181946691,epsilon_constraint
0.0006584374784705576,0.008589480740927516,epsilon_constraint
0.0006654248656995609,0.008610783767832433,weighted_sum
0.0007022229737051238,0.008716023586355539,epsilon_constraint
0.0007288376633419781,0.008784669394952151,weighted_sum
0.0007459899738670373,0.00882249301329927,epsilon_constraint
0.0007782300456675571,0.008883956490297473,weighted_sum
0.0007897726894174898,0.008903764273624364,epsilon_constraint
0.0008335648177533514,0.008971603601488921,epsilon_constraint
0.0008773672423390756,0.009030935870803341,epsilon_constraint
0.0008921238932495929,0.009049756597399133,weighted_sum
0.0009214799498759223,0.009082779886405669,epsilon_constraint
0.0009652706390135163,0.009128791133049406,epsilon_constraint
0.001009067784110075,0.009179291327855853,epsilon_constraint
0.0010526556700861981,0.009218998574727057,weighted_sum
0.0010965658780606666,0.00924999892613565,epsilon_constraint
0.0013729694097790093,0.009379962447514609,weighted_sum
0.0027590830734326344,0.009712529000033918,weighted_sum
