method,risk,return,meta,weights
weighted_sum,0.000515703362234763,0.002768877695210922,alpha=1.000000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0895008920,0.1144616425,0.0453471376,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1478028119,0.0000000000,0.3084388142,0.0900050151,0.1399400352,0.0645036515"
weighted_sum,0.0005186454268717966,0.0032356809972016324,alpha=0.916667,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0556595228,0.0000000000,0.1123842988,0.0720412828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1603100781,0.0000000000,0.3026794706,0.1156232272,0.1278666898,0.0534354299"
weighted_sum,0.000533858830625503,0.003821688841109525,alpha=0.833333,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0389355169,0.0000000000,0.0000000000,0.0000000000,0.0600490841,0.0000000000,0.1276362088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1744507961,0.0000000000,0.2873289775,0.1631519907,0.1049480766,0.0434993493"
nsga2,0.0005471861708866683,0.0042385292994515525,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497036010,0.0000000000,0.0000000000,0.0000000000,0.0575795243,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1036314982,0.0448015638,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1655554429,0.0000000000,0.2924920506,0.2155598771,0.0706764422,0.0000000000"
nsga2,0.0005524633957088864,0.0044046817247945635,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0653070497,0.0000000000,0.0000000000,0.0000000000,0.0584125379,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0974896412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1605762925,0.0000000000,0.2764833317,0.2009798407,0.0689705367,0.0717807698"
nsga2,0.0005608651091126501,0.0044682476550613305,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0340642987,0.0000000000,0.0000000000,0.0000000000,0.0874965525,0.0000000000,0.0000000000,0.0000000000,0.0469379207,0.0000000000,0.1644947063,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1667137671,0.0000000000,0.2600196391,0.1902846219,0.0499884938,0.0000000000"
nsga2,0.0005644844446193531,0.004594909175672746,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0709431656,0.0000000000,0.0000000000,0.0000000000,0.0700996486,0.0000000000,0.0000000000,0.0000000000,0.0553360504,0.0000000000,0.0869703538,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1653073474,0.0000000000,0.2769876243,0.1950419037,0.0793139063,0.0000000000"
weighted_sum,0.0005658933032990679,0.004682961518092526,alpha=0.750000,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0710985112,0.0000000000,0.0000000000,0.0000000000,0.0488271172,0.0000000000,0.0000000000,0.0000000000,0.0152596662,0.0000000000,0.1359624119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1823309705,0.0000000000,0.2569489699,0.2365017599,0.0530705933,0.0000000000"
nsga2,0.000579601435731193,0.004839525748285855,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0674029399,0.0000000000,0.0000000000,0.0000000000,0.0854213314,0.0000000000,0.0000000000,0.0000000000,0.0418109305,0.0000000000,0.1559176484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1670958064,0.0000000000,0.2465507955,0.2215011577,0.0142993902,0.0000000000"
nsga2,0.0005893468892281104,0.004953437847660511,,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0728515995,0.0000000000,0.0000000000,0.0000000000,0.0951076915,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1371698556,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1548893746,0.0000000000,0.2068931153,0.2756086250,0.0564797386,0.0000000000"
