method,risk,return,meta,weights
epsilon_constraint,0.0006512682944150388,0.005505801765003158,epsilon_risk=0.000651,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1155506569,0.0000000000,0.0000000000,0.0000000000,0.0957963483,0.0000000000,0.0000000000,0.0261611568,0.0466759921,0.0000000000,0.1217839510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1665133082,0.0000000000,0.1563967685,0.2711218182,0.0000000000,0.0000000000"
epsilon_constraint,0.0007496153899671113,0.006114168980561649,epsilon_risk=0.000749,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1639490257,0.0000000000,0.0000000000,0.0000000000,0.1253551565,0.0000000000,0.0000000000,0.0161426345,0.0192298947,0.0000000000,0.0886060728,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1676136342,0.0000000000,0.0924155893,0.3266879924,0.0000000000,0.0000000000"
epsilon_constraint,0.0008480091732084975,0.006566669758573946,epsilon_risk=0.000848,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000834615,0.0000000000,0.0000000000,0.0000000000,0.1474572359,0.0000000000,0.0000000000,0.0083274307,0.0015326804,0.0000000000,0.0640830993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1684090527,0.0000000000,0.0440187101,0.3660883294,0.0000000000,0.0000000000"
epsilon_constraint,0.0009464156631500457,0.006942100482392592,epsilon_risk=0.000946,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2300338860,0.0000000000,0.0000000000,0.0000000000,0.1656961756,0.0000000000,0.0000000000,0.0016468145,0.0010000000,0.0000000000,0.0369924489,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1675723941,0.0000000000,0.0024588415,0.3945994393,0.0000000000,0.0000000000"
epsilon_constraint,0.0010451680514358792,0.007258360471896102,epsilon_risk=0.001045,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2704872283,0.0000000000,0.0000000000,0.0000000000,0.1814667829,0.0000000000,0.0000000000,0.0010000000,0.0010000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1487538484,0.0000000000,0.0010000000,0.3952921404,0.0000000000,0.0000000000"
epsilon_constraint,0.0011435139448241623,0.007510342796126932,epsilon_risk=0.001143,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3116839638,0.0000000000,0.0000000000,0.0000000000,0.1871208628,0.0000000000,0.0000000000,0.0010000000,0.0010000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1129313801,0.0000000000,0.0010000000,0.3842637933,0.0000000000,0.0000000000"
epsilon_constraint,0.0012419111196596928,0.007722111623433213,epsilon_risk=0.001242,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3476702064,0.0000000000,0.0000000000,0.0010000000,0.2024433833,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1027032127,0.0000000000,0.0010000000,0.3431831977,0.0000000000,0.0000000000"
epsilon_constraint,0.0013402852223478596,0.007911966235570188,epsilon_risk=0.001340,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3779679365,0.0000000000,0.0000000000,0.0010000000,0.2058244540,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0740439935,0.0000000000,0.0000000000,0.3381636159,0.0000000000,0.0000000000"
epsilon_constraint,0.0014386912777665805,0.008075214067795985,epsilon_risk=0.001438,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4064334193,0.0000000000,0.0000000000,0.0010000000,0.2246033730,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0786103620,0.0000000000,0.0000000000,0.2863528458,0.0000000000,0.0000000000"
epsilon_constraint,0.0015370914054025748,0.008234266969667114,epsilon_risk=0.001537,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4350758157,0.0000000000,0.0000000000,0.0010000000,0.1865424223,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0163796992,0.0000000000,0.0000000000,0.3580020629,0.0000000000,0.0000000000"
epsilon_constraint,0.001635501974413019,0.008383283267761032,epsilon_risk=0.001635,"0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4565509493,0.0000000000,0.0000000000,0.0010000000,0.2093128851,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0060664541,0.0000000000,0.0000000000,0.3240697116,0.0000000000,0.0000000000"
